10/09/20 23:42
Données du projet

                           	Segments	  Mots	Caractères (sans espaces)	Caractères (avec espaces)	Nombre de fichiers	
Total :                    	   68076	306184	                  1954790	                  2142420	               230	
Restants :                 	   68076	306184	                  1954790	                  2142420	               230	
Segments uniques :         	    7223	 54278	                   296335	                   338948	               113	
Segments uniques restants :	    7223	 54278	                   296335	                   338948	               113	


Statistiques par fichiers :

Nom du fichier                                                      	Total segments	Segments restants	Segments uniques	Segments uniques restants	Total mots	Mots restants	Mots uniques	Mots uniques restants	Total caractères (sans espaces)	Caractères restants (sans espaces)	Caractères uniques (sans espaces)	Caractères uniques restants (sans espaces)	Total caractères (avec espaces)	Caractères restants (avec espaces)	Caractères uniques (avec espaces)	Caractères uniques restants (avec espaces)	
Beta/text/guide/PROJCODE.txt                                        	             5	                5	               5	                        5	        20	           20	          20	                   20	                            106	                               106	                              106	                                       106	                            121	                               121	                              121	                                       121	
Beta/text/guide/PROJECT.txt                                         	            10	               10	               6	                        6	        44	           44	          27	                   27	                            244	                               244	                              162	                                       162	                            278	                               278	                              183	                                       183	
Beta/text/guide/PUR.txt                                             	            19	               19	              13	                       13	       207	          207	         161	                  161	                            955	                               955	                              743	                                       743	                           1142	                              1142	                              890	                                       890	
Beta/text/guide/RADRD.txt                                           	             7	                7	               6	                        6	        31	           31	          29	                   29	                            184	                               184	                              171	                                       171	                            208	                               208	                              194	                                       194	
Beta/text/guide/RD.txt                                              	             7	                7	               1	                        1	        31	           31	           5	                    5	                            184	                               184	                               35	                                        35	                            208	                               208	                               39	                                        39	
Beta/text/guide/SALE.txt                                            	            17	               17	               6	                        6	       180	          180	          55	                   55	                            846	                               846	                              276	                                       276	                           1008	                              1008	                              325	                                       325	
Beta/text/guide/TECH.txt                                            	             7	                7	               6	                        6	        30	           30	          29	                   29	                            184	                               184	                              175	                                       175	                            207	                               207	                              198	                                       198	
Beta/text/guide/TECHCODE.txt                                        	             7	                7	               2	                        2	        28	           28	          10	                   10	                            166	                               166	                               65	                                        65	                            187	                               187	                               73	                                        73	
Beta/text/guide/WAREINV.txt                                         	             5	                5	               3	                        3	        28	           28	          24	                   24	                            150	                               150	                              123	                                       123	                            173	                               173	                              144	                                       144	
Beta/text/guide/WAREPUR.TXT                                         	            16	               16	               4	                        4	       168	          168	          39	                   39	                            780	                               780	                              190	                                       190	                            931	                               931	                              225	                                       225	
Beta/text/guide/WARESALE.txt                                        	            17	               17	               3	                        3	       180	          180	          24	                   24	                            857	                               857	                              126	                                       126	                           1019	                              1019	                              147	                                       147	
Beta/text/tips/Game_Speed.txt                                       	            10	               10	               8	                        8	       139	          139	         137	                  137	                            701	                               701	                              697	                                       697	                            830	                               830	                              826	                                       826	
Beta/text/tips/List_Box_Browsing_Keys.txt                           	             4	                4	               4	                        4	        83	           83	          83	                   83	                            367	                               367	                              367	                                       367	                            445	                               445	                              445	                                       445	
Beta/text/tips/Tips_List.txt                                        	             2	                2	               2	                        2	         8	            8	           8	                    8	                             70	                                70	                               70	                                        70	                             76	                                76	                               76	                                        76	
